id,grn_date,supplier_code,supplier_name,item_ctag_code,item_ctag_name,item_code,item_name,um,stock_type_name,grn_number,purchase_order_number,department,department_name,indent_number,currency_code,exchange_rate,cost_project,cost_project_name,currency_name,challan_qty,rate,net_amount
9979,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030140,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00881,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,200,400
9976,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030157,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00881,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,650,650
9971,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030159,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00881,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,600,600
9974,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030138,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00881,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,550,1100
9973,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030154,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00881,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,650,650
10589,2025-03-04 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030149,NABL Cali,NOS,Revenue,GR25Y-00026,PR24Y-02547,DEP21,Microbiologist,IR24Y-02401,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,150,150
10590,2025-03-04 00:00:00,CAD17,"Beasley, Taylor and Molina",C0055,Service,V01010198,NABL Cali,NOS,Revenue,GR25Y-00026,PR24Y-02547,DEP21,Microbiologist,IR24Y-02401,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,6,800,4800
10591,2025-03-04 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030141,NABL Cali,NOS,Revenue,GR25Y-00026,PR24Y-02547,DEP21,Microbiologist,IR24Y-02401,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,150,150
10592,2025-03-04 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030142,NABL Cali,NOS,Revenue,GR25Y-00026,PR24Y-02547,DEP21,Microbiologist,IR24Y-02401,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,400,800
10593,2025-03-04 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030136,NABL Cali,NOS,Revenue,GR25Y-00026,PR24Y-02547,DEP21,Microbiologist,IR24Y-02401,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,3,400,1200
7430,2025-06-18 00:00:00,CRA15,Harris LLC,C0052,Lab Mechanical,S0L030169,Round Gri,NOS,Revenue,GR25Y-00650,PR25Y-00460,DEP21,Microbiologist,IR25Y-00423,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,4,7600,25840
17362,2025-09-29 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030142,NABL Cali,NOS,Revenue,GR25Y-01517,PR25Y-01216,DEP21,Microbiologist,IR25Y-01105,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,400,400
17360,2025-09-29 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030143,NABL Cali,NOS,Revenue,GR25Y-01517,PR25Y-01216,DEP21,Microbiologist,IR25Y-01105,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,550,550
17363,2025-09-29 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030141,NABL Cali,NOS,Revenue,GR25Y-01517,PR25Y-01216,DEP21,Microbiologist,IR25Y-01105,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,150,150
17620,2025-07-10 00:00:00,CAT06,"Dean, Hudson and Myers",C0042,Pressure & Temp Gaug,S0M240032,Oxygen Cy,NOS,Revenue,GR25Y-01583,PR25Y-01181,DEP21,Microbiologist,IR25Y-01011,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,9550,18145
18242,2025-10-17 00:00:00,CAD05,Vasquez Inc,C0052,Lab Mechanical,S0L030049,Schrader,NOS,Revenue,GR25Y-01673,PR25Y-01180,DEP21,Microbiologist,IR25Y-01011,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,20,70,1330
18241,2025-10-17 00:00:00,CAD05,Vasquez Inc,C0052,Lab Mechanical,S0L030128,Hose pipe,SET,Revenue,GR25Y-01673,PR25Y-01180,DEP21,Microbiologist,IR25Y-01011,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,5250,9975
18805,2025-10-28 00:00:00,CRA15,Harris LLC,C0052,Lab Mechanical,S0L030175,Flat Grip,NOS,Revenue,GR25Y-01743,PR25Y-01312,DEP21,Microbiologist,IR25Y-01192,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,4,3800,12920
18807,2025-10-28 00:00:00,CRA15,Harris LLC,C0052,Lab Mechanical,S0L030173,Flat Grip,SET,Revenue,GR25Y-01743,PR25Y-01312,DEP21,Microbiologist,IR25Y-01192,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,4,3800,12920
18806,2025-10-28 00:00:00,CRA15,Harris LLC,C0052,Lab Mechanical,S0L030176,Flat Grip,SET,Revenue,GR25Y-01743,PR25Y-01312,DEP21,Microbiologist,IR25Y-01192,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,4,3800,12920
9972,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030158,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00881,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,650,1300
9978,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030155,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00882,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,650,650
9977,2025-03-09 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030136,NABL Cali,NOS,Revenue,GR25Y-01238,PR25Y-00969,DEP21,Microbiologist,IR25Y-00881,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,750,750
10596,2025-03-04 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030148,NABL Cali,NOS,Revenue,GR25Y-00026,PR24Y-02547,DEP21,Microbiologist,IR24Y-02401,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,150,300
10597,2025-03-04 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030143,NABL Cali,NOS,Revenue,GR25Y-00026,PR24Y-02547,DEP21,Microbiologist,IR24Y-02401,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,2,550,1100
17361,2025-09-29 00:00:00,CAD17,"Beasley, Taylor and Molina",C0055,Service,V01010198,NABL Cali,NOS,Revenue,GR25Y-01517,PR25Y-01216,DEP21,Microbiologist,IR25Y-01105,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,3,850,2550
17364,2025-09-29 00:00:00,CAD17,"Beasley, Taylor and Molina",C0052,Lab Mechanical,S0L030172,NABL Cali,NOS,Revenue,GR25Y-01517,PR25Y-01216,DEP21,Microbiologist,IR25Y-01105,INR,      1.00000,LABMC,Project Customer-focused coherent core,INDIAN RUP,1,200,200
7339,2025-06-13 00:00:00,CNE07,Stewart-Marshall,C0039,Bearing,S0M210217,Bearing B,NOS,Revenue,GR25Y-00613,PR25Y-00514,DEP18,Call centre manager,IR25Y-00474,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,2,5116,5320.64
7340,2025-06-13 00:00:00,CNE07,Stewart-Marshall,C0039,Bearing,S0M210993,Locating,NOS,Revenue,GR25Y-00613,PR25Y-00514,DEP18,Call centre manager,IR25Y-00474,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,4,247,494
7337,2025-06-13 00:00:00,CNE07,Stewart-Marshall,C0039,Bearing,S0M210249,Bearing S,NOS,Revenue,GR25Y-00613,PR25Y-00514,DEP18,Call centre manager,IR25Y-00474,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,4,665,1330
7338,2025-06-13 00:00:00,CNE07,Stewart-Marshall,C0039,Bearing,S0M210840,Bearing 2,NOS,Revenue,GR25Y-00613,PR25Y-00514,DEP18,Call centre manager,IR25Y-00474,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,4,5900,23600
7664,2025-02-05 00:00:00,CBH05,"Jarvis, Stark and Wilson",RHF01,Induction Material,S0M380276,Rhf Casti,KGS,Revenue,GR25Y-00285,PR25Y-00177,DEP18,Call centre manager,IR25Y-00150,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,250,80,20000
10940,2025-06-04 00:00:00,CNE07,Stewart-Marshall,C0039,Bearing,S0M210840,Bearing 2,NOS,Revenue,GR25Y-00060,PR25Y-00049,DEP18,Call centre manager,IR25Y-00044,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,4,6150,24600
16676,2025-09-15 00:00:00,CNA10,Coleman PLC,C0027,General,S0M090539,Red Rumal,NOS,Revenue,GR25Y-01359,PR25Y-01199,DEP18,Call centre manager,IR25Y-01094,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,30,55,1650
16731,2025-09-16 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M091269,Water Jar,NOS,Capital,GR25Y-01368,PR25Y-01218,DEP20,KALIKA ROLLING,IR25Y-01107,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,1,150,150
16733,2025-09-16 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M090640,Plastic B,NOS,Revenue,GR25Y-01368,PR25Y-01218,DEP20,KALIKA ROLLING,IR25Y-01107,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,2,100,200
16734,2025-09-16 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M092613,Plastic G,NOS,Revenue,GR25Y-01368,PR25Y-01218,DEP20,KALIKA ROLLING,IR25Y-01107,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,2,25,50
16778,2025-09-16 00:00:00,CNA10,Coleman PLC,C0027,General,S0M090539,Red Rumal,NOS,Revenue,GR25Y-01369,PR25Y-01217,DEP20,KALIKA ROLLING,IR25Y-01107,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,30,55,1650
16937,2025-09-19 00:00:00,CNA10,Coleman PLC,C0027,General,S0M090539,Red Rumal,NOS,Revenue,GR25Y-01408,PR25Y-01248,DEP20,KALIKA ROLLING,IR25Y-01133,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,20,55,1100
16988,2025-09-20 00:00:00,CVA05,Alvarado Ltd,C0001,Refractory,S0R010116,Anchor st,NOS,Revenue,GR25Y-01424,PR25Y-01256,DEP18,Call centre manager,IR25Y-01143,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,50,52,2600
17471,2025-02-10 00:00:00,CTE05,Johnson-French,C0055,Service,V01010123,Rack Gear,NOS,Revenue,GR25Y-01540,PR25Y-00834,DEP18,Call centre manager,IR25Y-00650,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,2,61200,113220
17470,2025-02-10 00:00:00,CTE05,Johnson-French,C0036,Shaft,S0M180054,RHF Pushe,NOS,Capital,GR25Y-01540,PR25Y-00834,DEP18,Call centre manager,IR25Y-00650,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,2,57400,106190
16735,2025-09-16 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0027,General,S0M091617,Plastic M,NOS,Revenue,GR25Y-01368,PR25Y-01218,DEP20,KALIKA ROLLING,IR25Y-01107,INR,      1.00000,RHF09,Project Horizontal tangible superstructure,INDIAN RUP,2,20,40
6195,2025-07-28 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M090036,Oil Paint,NOS,Revenue,GR25Y-00954,PR25Y-00830,DEP20,KALIKA ROLLING,IR25Y-00750,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,1380,2760
6196,2025-07-28 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350032,Thinner [,NOS,Revenue,GR25Y-00954,PR25Y-00830,DEP20,KALIKA ROLLING,IR25Y-00750,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,1610.17,3220.34
6197,2025-07-28 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350247,Oil Paint,NOS,Revenue,GR25Y-00954,PR25Y-00830,DEP20,KALIKA ROLLING,IR25Y-00750,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,7,2829.98,19809.86
6202,2025-07-28 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350002,Oil Paint,NOS,Revenue,GR25Y-00953,PR25Y-00831,DEP20,KALIKA ROLLING,IR25Y-00750,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,2985,5970
6203,2025-07-28 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350004,Oil Paint,LTR,Revenue,GR25Y-00953,PR25Y-00831,DEP20,KALIKA ROLLING,IR25Y-00750,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,40,152.5,6100
6272,2025-07-30 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350267,Sunlac Ro,LTR,Revenue,GR25Y-00970,PR25Y-00833,DEP20,KALIKA ROLLING,IR25Y-00750,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,60,360,21600
6274,2025-07-30 00:00:00,CAM03,Jacobs-Johnson,C0019,Daily Consumable,S0M010056,Paint Bru,NOS,Revenue,GR25Y-00970,PR25Y-00833,DEP20,KALIKA ROLLING,IR25Y-00753,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,4,59.32,237.28
6273,2025-07-30 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350013,Paint Rol,NOS,Revenue,GR25Y-00970,PR25Y-00833,DEP20,KALIKA ROLLING,IR25Y-00753,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,4,50.85,203.4
6276,2025-07-30 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350388,Stainer C,NOS,Revenue,GR25Y-00972,PR25Y-00835,DEP20,KALIKA ROLLING,IR25Y-00753,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,40,56,2240
6277,2025-07-30 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350346,Oil Paint,LTR,Revenue,GR25Y-00972,PR25Y-00835,DEP20,KALIKA ROLLING,IR25Y-00753,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,40,209.5,8380
6173,2025-02-08 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350247,Oil Paint,NOS,Revenue,GR25Y-00994,PR25Y-00830,DEP20,KALIKA ROLLING,IR25Y-00750,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,3,2829.98,8489.94
6560,2025-03-07 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350267,Sunlac Ro,LTR,Revenue,GR25Y-00761,PR25Y-00645,DEP20,KALIKA ROLLING,IR25Y-00577,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,60,360,21600
6548,2025-01-07 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M090036,Oil Paint,NOS,Revenue,GR25Y-00745,PR25Y-00646,DEP20,KALIKA ROLLING,IR25Y-00577,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,1440,2880
6549,2025-01-07 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350004,Oil Paint,LTR,Revenue,GR25Y-00745,PR25Y-00646,DEP20,KALIKA ROLLING,IR25Y-00577,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,40,152.5,6100
6802,2025-12-07 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350002,Oil Paint,NOS,Revenue,GR25Y-00836,PR25Y-00708,DEP20,KALIKA ROLLING,IR25Y-00636,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,2985,5970
7121,2025-01-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350032,Thinner [,NOS,Revenue,GR25Y-00524,PR25Y-00447,DEP20,KALIKA ROLLING,IR25Y-00412,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,1690,3380
7120,2025-01-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350390,Paint Ape,NOS,Revenue,GR25Y-00520,PR25Y-00419,DEP20,KALIKA ROLLING,IR25Y-00384,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,2370,2370
7119,2025-01-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350388,Stainer C,NOS,Revenue,GR25Y-00520,PR25Y-00419,DEP20,KALIKA ROLLING,IR25Y-00384,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,10,20,200
7122,2025-01-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350384,Oil Paint,LTR,Revenue,GR25Y-00523,PR25Y-00410,DEP39,Estate manager/land agent,IR25Y-00376,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,4190,4190
7171,2025-03-06 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350277,Thinner N,LTR,Revenue,GR25Y-00536,PR25Y-00448,DEP20,KALIKA ROLLING,IR25Y-00412,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,50,67.8,3390
7172,2025-03-06 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350247,Oil Paint,NOS,Revenue,GR25Y-00536,PR25Y-00448,DEP20,KALIKA ROLLING,IR25Y-00412,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,7,2829.98,19809.86
7175,2025-03-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350373,Oil Paint,LTR,Revenue,GR25Y-00533,PR25Y-00468,DEP20,KALIKA ROLLING,IR25Y-00429,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,.5,300,150
7176,2025-03-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350391,Oil Paint,LTR,Revenue,GR25Y-00533,PR25Y-00468,DEP20,KALIKA ROLLING,IR25Y-00429,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,.5,300,150
7177,2025-03-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350055,Oil Paint,LTR,Revenue,GR25Y-00533,PR25Y-00468,DEP20,KALIKA ROLLING,IR25Y-00429,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,.5,300,150
7469,2025-06-21 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350330,Gray Putt,LTR,Revenue,GR25Y-00670,PR25Y-00581,DEP24,Equality and diversity officer,IR25Y-00530,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,10,159.32,1593.2
7250,2025-08-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350384,Oil Paint,LTR,Revenue,GR25Y-00570,PR25Y-00410,DEP39,Estate manager/land agent,IR25Y-00376,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,4190,4190
7251,2025-08-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350239,Oil Paint,LTR,Revenue,GR25Y-00570,PR25Y-00496,DEP31,Prison officer,IR25Y-00456,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,20,121,2420
7249,2025-08-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M090036,Oil Paint,NOS,Revenue,GR25Y-00570,PR25Y-00496,DEP31,Prison officer,IR25Y-00456,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,1440,1440
7253,2025-08-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350002,Oil Paint,NOS,Revenue,GR25Y-00570,PR25Y-00496,DEP31,Prison officer,IR25Y-00456,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,2985,2985
7252,2025-08-06 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350055,Oil Paint,LTR,Revenue,GR25Y-00570,PR25Y-00496,DEP31,Prison officer,IR25Y-00456,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,12,175.85,2110.2
7283,2025-11-06 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350267,Sunlac Ro,LTR,Revenue,GR25Y-00589,PR25Y-00518,DEP20,KALIKA ROLLING,IR25Y-00478,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,60,360,21600
7336,2025-06-13 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350387,Oil Paint,NOS,Revenue,GR25Y-00609,PR25Y-00533,DEP20,KALIKA ROLLING,IR25Y-00492,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,975,975
7371,2025-06-16 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350247,Oil Paint,NOS,Revenue,GR25Y-00631,PR25Y-00448,DEP20,KALIKA ROLLING,IR25Y-00412,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,3,2829.98,8489.94
7498,2025-06-23 00:00:00,CDI02,"Taylor, Leach and Baker",C0024,General Tool,S0M060232,Paint Spr,NOS,Revenue,GR25Y-00688,PR25Y-00580,DEP24,Equality and diversity officer,IR25Y-00530,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,640,1280
7685,2025-03-05 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350245,Oil Paint,LTR,Revenue,GR25Y-00293,PR25Y-00215,DEP24,Equality and diversity officer,IR25Y-00191,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,4,372.88,1491.52
7684,2025-03-05 00:00:00,CAM03,Jacobs-Johnson,C0066,Oil Paint,S0M350042,Oil Paint,LTR,Revenue,GR25Y-00293,PR25Y-00215,DEP24,Equality and diversity officer,IR25Y-00191,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,6,389.83,2338.98
7756,2025-08-05 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350032,Thinner [,NOS,Revenue,GR25Y-00327,PR25Y-00285,DEP20,KALIKA ROLLING,IR25Y-00255,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,1690,1690
7740,2025-05-05 00:00:00,CSHB4,"Miller, Hernandez and Turner",C0019,Daily Consumable,S0M010008,Paint Bru,NOS,Revenue,GR25Y-00309,PR25Y-00262,DEP20,KALIKA ROLLING,IR25Y-00231,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,24,20,480
7758,2025-08-05 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0019,Daily Consumable,S0M010056,Paint Bru,NOS,Revenue,GR25Y-00327,PR25Y-00285,DEP20,KALIKA ROLLING,IR25Y-00255,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,6,80,480
7754,2025-08-05 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350387,Oil Paint,NOS,Revenue,GR25Y-00327,PR25Y-00285,DEP20,KALIKA ROLLING,IR25Y-00255,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,3225,6450
7757,2025-08-05 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0019,Daily Consumable,S0M010055,Paint Bru,NOS,Revenue,GR25Y-00327,PR25Y-00285,DEP20,KALIKA ROLLING,IR25Y-00255,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,30,60
7755,2025-08-05 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350297,Paint Rol,NOS,Revenue,GR25Y-00327,PR25Y-00285,DEP20,KALIKA ROLLING,IR25Y-00255,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,42.37,84.74
7781,2025-10-05 00:00:00,CDI02,"Taylor, Leach and Baker",C0019,Daily Consumable,S0M010077,Paint Bru,NOS,Revenue,GR25Y-00343,PR25Y-00292,DEP20,KALIKA ROLLING,IR25Y-00258,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,500,13,6500
7797,2025-10-05 00:00:00,CSHB4,"Miller, Hernandez and Turner",C0019,Daily Consumable,S0M010056,Paint Bru,NOS,Revenue,GR25Y-00340,PR25Y-00294,DEP20,KALIKA ROLLING,IR25Y-00258,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,10,26,260
7807,2025-11-05 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350387,Oil Paint,NOS,Revenue,GR25Y-00354,PR25Y-00285,DEP20,KALIKA ROLLING,IR25Y-00255,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,4115,4115
7808,2025-11-05 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350031,Oil Paint,NOS,Revenue,GR25Y-00354,PR25Y-00298,DEP18,Call centre manager,IR25Y-00269,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,2,2420,4840
7853,2025-05-14 00:00:00,CMA21,"Parsons, Peters and Gonzalez",C0066,Oil Paint,S0M350389,Paint Ape,NOS,Revenue,GR25Y-00377,PR25Y-00305,DEP20,KALIKA ROLLING,IR25Y-00275,INR,      1.00000,PAINT,Project Proactive object-oriented extranet,INDIAN RUP,1,4390,4390
